id,name,position,tags,edel_enjoyment
0bd7e38a-152b-403d-81f6-39b019aada28,Gustavo Fring,228,2.1;Long;Timings;Cube;Ship,56.78947368
86248445-17b4-4ced-81ca-c453638a8df3,FRIDAY,229,1.9;Long;NONG;Overall;Clicksync;Cube;Duals,78.1
c0aa9860-3ef9-41c7-8dd5-8a67dd695026,Ouroboros,230,2.1;XL;Nerve Control;Timings;Bossfight;Overall,63.5
5ede18f3-e4e7-41a1-a912-7ecb6601bd94,CONNECT,231,2.1;XXL+;Memory;Overall,60.0
eb481554-c20d-4d2f-8465-054ce87a1a2d,Ourwa,232,2.1;Long;Fast-Paced;Learny;High CPS,83.05
ceddd123-8cf9-4887-8db9-ade52d3d7d1e,Visible Ray,233,2.1;XL;Overall;Chokepoints;Nerve Control,65.51515152
c83e895b-5e7d-4536-99c7-bf9324458cf2,XRAY,234,2.2;XL;Overall;Chokepoints;Nerve Control,80.66666667
710f1e5c-bb69-4a3b-9d91-a18c46f02756,the wiener,235,NONG;2.1;Medium;Overall;Clicksync;Timings;Chokepoints;Gimmicky;Ball;Wave;Old Swing,54.55555556
8142f6d9-4cf6-4f17-8a77-b71428e0452f,Hardry,236,2.1;Long;Timings;Chokepoints;Cube;Ship,50.0
7d5a3010-1bbe-402d-991c-5b6469b476a4,Apotheosis,237,2.2;Clicksync;Fast-Paced;Learny;Duals;Overall,90.81818182
44b87bc5-67e0-47f5-8442-8bc5114fd952,Ghoul,238,2.2;Flow;Fast-Paced;High CPS;Wave;Duals;Learny,82.78571429
8d895121-2d7c-4d1b-9a0d-4798659f8e7a,kowareta,239,2.1;Medium;NONG;Fast-Paced;Timings;Learny;High CPS;Gimmicky;Flow;Wave;Overall,61.93846154
2ed92495-45d0-4825-91ad-f333ab5eb72b,Dump,240,2.1;Long;NONG;Timings;Chokepoints;Cube,72.77777778
40beee36-4cbd-47df-a936-f6513a2d9ed2,SZYSLAK,241,2.1;Long;Timings;Wave,69.69565217
9f68ca24-5d53-4038-9c7f-cce12ab1f648,Th3Dev0n,242,2.1;Long;Chokepoints;Memory;Wave,66.66666667
cf7add86-95c2-48c7-a69c-bdc289744d14,The Yandere,243,2.1;XL;Chokepoints;Nerve Control,61.11111111
80301ace-ca84-414d-8d40-39befadb9c38,Arctic Lights,244,2.1;Long;Circles;Fast-Paced;Wave,51.10958904
46d9295b-f233-4a7a-8530-865afa6c0572,PROTON LAUNCHER,245,2.2;Long;Clicksync;Fast-Paced;Timings;High CPS,84.0
4c550c3e-9a4c-4b35-8ddc-692d4aae0024,Frozen Cave,246,2.1;Long;Timings;Overall;Chokepoints;Clicksync,72.88888889
01e17fa2-f8e4-4639-b2db-3bac3101846a,EGO KILLING,247,2.1;Medium;Timings;Chokepoints;Flow;Ship;Wave,30.89655172
268d1543-1f3d-4b90-80e5-63b217817546,Death Corridor Z,248,2.1;XL;Chokepoints;Nerve Control;Wave,59.2
8497b8e8-88b5-4ec5-b14d-6fd025a38b43,Dedohexdragon,249,1.6PS;Long;Timings;Precision;Cube;Ball;UFO,45.7
a4996841-7047-489f-9b3e-fb79b0b3bd70,ROCKY ROAD,250,2.2;Long;Fast-Paced;Timings;Flow;Wave;Overall,94.42857143
4925fe59-68c9-42bf-9864-f17fb369670c,Plasma Pulse Finale,251,2.1;XL;Timings;Learny;Chokepoints;Nerve Control,67.96491228
fc81ff5a-fc66-46f0-a24e-ad5df266ca99,CHROMA FINALE,252,2.1;Long;Fast-Paced;Precision;Overall,60.25
bf462f89-9eb6-4cf4-80ce-da90e2e2b29e,Spectrum Cyclone,253,2.1;XL;Duals;Learny;Ship;Timings;Chokepoints;Nerve Control,80.27083333
230a407d-8d5d-49d2-b2b2-a73f1e5925fc,Icefall,254,2.1;Long;Timings;Duals,65.0
1b33ed01-c776-441f-b27d-17a52a206eaa,Storming Summit,255,2.1;XL;Nerve Control;Duals;Overall,71.83673469
5eed1e68-3aee-498b-a7f0-de1764d552e8,CRIDIUM,256,2.1;Long;UFO;Overall;Fast-Paced,69.75
0ae4c72f-c9f0-401e-92c3-966705422871,REPENTLESS,257,2.1;Long;Timings;Flow;Overall,67.1
664b18c9-40cc-444e-956f-721bf7b6faf4,Specthys (Solo),258,2.2;Long;2P;Learny;Nerve Control;Ship,80.3
599800cd-2304-441d-9edc-cea463dafe8a,Alpha,259,2.2;Long;Timings;Chokepoints;Learny;Duals,88.28571429
299a876f-6eb5-4dbd-8538-4cb0b1b71ddc,Fever Dream (icedcave),260,2.1;Long;Fast-Paced;Chokepoints;High CPS;Ship;Wave,70.83333333
a5bb2346-bec6-42ce-b574-3f96c9d510bd,Shutdown,261,2.1;Long;Overall;Timings;Chokepoints,77.21428571
8301420b-e886-4753-8cae-209231cab430,Calamity,262,1.9PS;XL;Wave;Duals;Fast-Paced;Ship,67.36
94191fab-518b-47ff-8a72-48b93f446914,Aquatic Auroras,263,2.1;Long;Circles;Fast-Paced;Wave,59.59375
95bd8586-f906-4bc5-be9d-7ca22bb637d2,Cersia Madness,264,Long;Duals;Cube;1.9PS,48.76666667
094e09c9-b5b3-4247-9dce-b3e535539b39,Piano Woman,265,2.2;Long;2P;Clicksync;Timings;Gimmicky,79.14285714
9f85e215-a007-42e3-8acd-d83b41f7f056,RAM,266,2.1;Long;Timings;Chokepoints,57.5
eb2e8d99-cf53-495a-aac5-d8c21190bd84,GBS,267,2.1;Medium;Clicksync;Timings;Gimmicky;Ship;Wave;Spider,79.94444444
f51c7990-faef-472b-abb7-f28f08d09b4e,nevermore,268,2.1;Long;Timings;Slow-Paced;Wave,46.875
91c16ca5-1058-45d7-830a-27f0be543b2a,WORSTBRAINMAP,269,2.2;Long;Clicksync;Timings;Memory;Gimmicky;Ship;Wave,79.58823529
50aa68b6-dcd8-4d91-b364-426b798e4ce1,Sparkling,271,2.1;Long;NONG;Overall;Clicksync;Fast-Paced;Learny;Gimmicky,64.0
10d01124-1b79-4360-968a-3364b4f80b52,of Ambrosia,272,2.1;Long;Clicksync;Memory;High CPS;Wave;Spider,52.26086957
4eeca273-e23b-4128-a806-15fc96b51ec1,Mirrored Calamity,273,2.1;XL;Chokepoints;Nerve Control;Ship,62.77777778
8c3fdf1a-7ca8-4e2e-b319-0ff9f3c96791,Iris of a Puppeteer,274,2.1;XL;Timings;Chokepoints;Learny;Slow-Paced;Precision;Nerve Control;Cube;Ship;UFO;Wave,49.5
0370135f-6380-4d93-960f-9ce8c8b24988,Requiem,275,2.1;Long;NONG;Chokepoints;Learny;Memory;Duals;Overall,80.92857143
43007b17-3ace-4d9e-aada-66552f5d3561,Dance of the Violins,276,2.1;Long;Chokepoints;Precision;Ship;Ball;Wave,58.05882353
4ac5987f-e71d-4b87-8ab6-e778f8caff3e,Eternal Moment,277,2.1;Long;Fast-Paced;Timings;Ship;Wave,72.25
92fdec4b-cd5b-4610-aea8-30c24052574d,Edge of the World,278,2.1;Long;NONG;Overall;Fast-Paced,82.10526316
1b056235-9430-4f9a-90f8-9c290c52ef49,RANDOM ACCESS MEMORY,279,2.1;Long;Learny;Memory;High CPS;Timings;Duals;Chokepoints,67.62962963
a1804362-36fc-40fb-b606-42f408b18b48,Beyond Hell,281,2.1;Long;Fast-Paced;Precision;Ship;Wave,61.08333333
263b1e38-1570-462b-99fa-8d9c582e4d51,ConTroller,282,2.1;Long;Memory,84.54166667
1292a2ce-ceeb-42e7-b0cd-6bba50a81fda,Omega,283,2.1;XL;Nerve Control;Chokepoints;Overall;Timings;Fast-Paced;High CPS;Learny,65.87096774
fd76f8b7-7380-465b-a64c-813904365097,AKIRA,284,2.1;Long;Fast-Paced;Overall,72.35135135
d6f4711b-7717-41bd-9203-c2b8dbc9ff01,Gamma,285,2.1;Long;Fast-Paced;High CPS;Learny;Chokepoints;Timings,70.11904762
4445b850-b323-414e-9c9b-958197e29569,Golden Club,286,2.1;Long;Overall;Timings;High CPS;Nerve Control;Wave,67.27272727
94b4764e-005b-4b69-b513-1d79534aa53c,network (VanDerVals),287,2.1;Medium;Clicksync;Fast-Paced;Flow,83.92307692
0b443954-86d4-452c-aec0-72854792691e,Molten Gear,288,2.1;XXL;Overall;Learny;Bossfight;Nerve Control,56.875
f03cd264-c3f0-4620-a111-1cb28d8e99ea,Spacial Rend,289,2.1;XL;Chokepoints;Ship,61.02
158fe0d0-a9b6-47ed-b78a-6a6c40db0b2d,Hyper Paracosm,290,2.1;Long;Wave;Circles;High CPS;Timings,56.80952381
8143389c-9dab-4ac1-8839-75bc03aeb1dc,Collect All Pets,291,2.1;Long;Fast-Paced;Timings;Chokepoints;Flow;Overall,64.83333333
09444acf-de7f-4263-b00e-0b4c8c73c666,ADOMANIA,292,2.2;Long;Fast-Paced;Learny;High CPS;NONG,90.05
8fcb9ea4-9f78-4856-bda3-c63d7f4132d1,Time Extreme,293,2.2;Timings,43.77777778
51bb43ad-455a-49aa-9dbc-9db92c260bb6,Wasureta,294,2.1;Medium;NONG;Fast-Paced;High CPS;Chokepoints;Timings,67.54807692
9a02445c-33b7-4a2d-b7b3-a8c6a1390321,Ryft,295,2.1;XL;Chokepoints;Nerve Control,58.30769231
c155cc0a-c74e-4ace-8439-979b4f2550ba,Macabre,296,2.1;Long;Fast-Paced;Chokepoints;Timings,69.75555556
9626e9f1-6ff8-4b7d-82ff-3c403b795b96,OVERKILL,297,2.2;Clicksync;NONG;High CPS;Wave,50.64705882
aefa0e5d-7e53-4d1b-a064-2a6336e305f1,Cybernetic Crescent,298,2.1;Long;Timings;Nerve Control;Ship,64.90163934
af42d529-9229-4742-a0cc-b7dcc2aec3df,ELLIPSISM,299,2.1;Long;NONG;Timings;Wave,63.76923077
3761ed5f-3887-4f18-9b87-b8e341090ae9,reeses potentially,300,2.1;Long;Timings;Chokepoints,34.06666667
ed6b7d5a-42ba-43ab-bd33-baa438df7431,Sewers,301,2.2;Long;Timings;Chokepoints;Gimmicky;Slow-Paced;Cube;Robot,78.75
e03cc0d9-7489-4d70-80d5-135744b43bf2,Sink,302,1.9PS;Long;NONG;Timings;Clicksync;Ship;Wave,63.84745763
716cae2d-4d11-4d98-8f5b-517bc975a5c3,FIFTY THREE,303,2.1;Long;Timings;Clicksync;Mirror;Fast-Paced;Nerve Control;Overall,72.125
48480df7-e271-486a-9bba-355cfda966d2,ASHES,304,2.1;XL;Fast-Paced;Learny;Gimmicky;Ship;Wave,71.0
fa30d80b-5949-46a7-86ca-92d24a7ce714,Necromancer,305,2.1;Long;Timings;Slow-Paced;Overall;Cube;Chokepoints,48.33333333
5e08596b-eb38-4b55-bc7d-9018f8f4b6e6,Kjdf8314jlfssf,306,2.1;Long;Chokepoints;Timings;Wave;Cube;Ship,68.25
93acc501-2587-45df-bc42-4e492df02e2b,Sonic Wave Rebirth,307,XL;Wave;Circles;2.0,37.90909091
2592d427-72d1-494a-a00c-ef98b26543d7,Sonic Wave,308,2.0;XL;Wave;Circles;Chokepoints;Nerve Control,42.88976378
5f6a5b13-152e-4c26-b039-29cdfb21d6b7,Icotact,310,2.1;Medium;Overall;Chokepoints;Wave,79.16666667
3084d6d3-b9e5-4660-8113-8cde59957911,Cersia Difficult,311,Long;Slow-Paced;Gimmicky;Overall;1.9PS,70.36363636
62c4602e-cc08-4f91-bbe2-31443d749475,LUMINA,312,2.1;XL;Timings;Nerve Control;Cube;Ball;Robot,66.96153846
fd4650d7-3fe2-45bb-a8b2-6c150c5c07ad,Sephiroth,313,2.1;XL;Nerve Control;Overall,69.18181818
87e67889-accc-4fd3-a121-2b98bf1d119d,BRKMGB8GJCZ,314,1.9PS;Long;Chokepoints;Memory,75.21428571
e865b054-f60f-454f-81fc-041edf124ec0,The Fog,315,2.2;XL;Timings;Gimmicky;Nerve Control;Cube,80.14285714
65bbc60f-ed65-4520-bc63-4a253dc902ef,Cosmic Ray,316,2.1;XXL+;Precision;Overall,66.42857143
223a5069-db38-437d-a51b-7e48fa48ba28,Yatagarasu,317,2.0;XL;Timings;Overall;Chokepoints;Old Swing;Nerve Control,56.8021978
7adffcfd-6356-44d2-a64b-4632a1cf9109,Cobalt hell,318,2.2;Long;Timings;Chokepoints;Learny;Precision;Cube,73.42857143
7c5de059-d496-43c0-8078-5d924416d975,Rage,319,2.1;Long;NONG;Overall;High CPS;Ship,71.51219512
168292b3-5d13-47d4-a348-0fb98785c9a8,Infinite Iniquity,320,2.1;XXL;Timings;Chokepoints;Nerve Control;Overall,77.64285714
b5982beb-7ea4-40eb-a957-cb88161da13e,Kuzureta,321,2.1;Long;NONG;Fast-Paced;High CPS;Learny;Clicksync,59.70689655
03f06c14-ab75-4dee-a514-7de789948155,Shmarley Ville,322,2.1;Long;Learny;High CPS;Timings;Fast-Paced;Overall,75.03773585
4ddc119b-43fc-4b68-be95-6d2688cca882,X0,323,2.1;Long;Learny;High CPS,69.625
2a4ffa21-89ae-4b6f-95fd-8b6d01acf8d6,Edge of the Blade,324,2.1;XL;Overall;Chokepoints;Nerve Control,69.13793103
22f1cc9c-4af8-41ed-a2ce-d9edde3b0be9,Silentium Clavas,325,2.1;Long;Timings;Ship,49.69230769
f9aa6d8c-1571-4e44-af5f-7fe1cd37affa,The Hell Nutz,327,1.9PS;Long;Mirror;Timings;Cube,65.5625
25d8d395-de9a-4cd0-bf8d-5fe37458db17,xo,328,2.1;XL;Clicksync;Timings;Chokepoints;Learny;Precision;Nerve Control;Cube;Ship;Wave,58.66071429
f43951c7-15d6-4a95-b174-005c2a4b19ca,Controlled Chaos,329,2.2;XXL;Chokepoints;Memory;Nerve Control;Overall,80.0
8d52c6a0-935c-4dec-b651-db419d11d4d5,Altered Ascent,330,2.1;XL;Fast-Paced;Overall,59.76470588
376d12d9-c36c-440b-abdc-74df26faaaf6,super probably level,331,2.1;Long;Clicksync;Timings;Chokepoints;Learny;Memory;Nerve Control;Cube,55.07142857
88e6419a-be2b-4ecf-84bc-23976d8d41dc,Violet Illusions,332,2.1;XL;Timings;Nerve Control,53.0
ed15487d-a3d6-45c9-838b-52ffb51e8c5f,Molten Core,333,2.1;Long;Wave;Circles;Fast-Paced;High CPS;Learny,55.82692308
55c1cb55-6d35-4b4d-8fd2-bb036626def7,Friday Vortex,334,1.9PS;Long;NONG;Circles;Wave,66.18604651
faecba02-5c37-41f1-bde0-9b1e6a716576,GONER,335,2.1;Long;NONG;Fast-Paced;Memory;Timings;Wave,84.36538462
b35442b9-3ab4-410c-84d2-fd9748063cc4,Generic Wave,336,2.1;XL;Wave;Circles,50.31707317
9ea1148c-9dbd-4639-976e-5cac67af6a72,Thunderzone,337,1.9PS;Medium;Clicksync;Wave,56.08333333
3276241d-aa27-49d4-9a43-d75f90d67437,Titan Complex,338,2.1;XXL;Nerve Control;Overall;Chokepoints,66.1025641
5ce0c960-11c5-4fe2-86a3-6927806c2d87,Nunri,339,2.1;Long;Overall,71.76923077
b8d2cc98-495c-45e1-8eaf-52733342fa31,Loochiverse,340,2.1;Medium;Clicksync;Chokepoints;Ship,80.25
aa0732ed-56b5-42c6-939c-5616e968213b,BuZzKiLl,341,2.1;Long;Fast-Paced;Flow;Overall,70.57142857
a6b9e67b-07e3-47d5-9a11-0d42f539d93a,Atmos,342,2.1;XL;Fast-Paced;Overall,79.57142857
b2045d2d-2281-4ab0-a8aa-46db47dafafa,Quantum Theory,343,2.1;Long;Chokepoints;Memory;Overall,70.35714286
3a7daa24-4d86-4e68-8973-570be2aefa72,Instinct (ItsHybrid),344,2.1;XL;Overall;Timings;Chokepoints;Nerve Control,76.2
6d06c70b-be66-4642-a11b-9f14fb186e8b,Basil,345,2.1;Long;Fast-Paced;Timings;Learny;High CPS;Precision;Overall;NONG,87.25
bb4a6b17-df98-461e-9e51-25b12407cfa0,Maniamatic,346,2.2;Duals;Long;NONG;Timings,77.55555556
823d4ced-18e1-42a6-b166-68705b0e16df,Sunset Sandstorm,347,2.1;Long;Timings;Learny;Gimmicky;Slow-Paced;Cube,69.94642857
97972dc3-f907-47be-8024-94bd0360d22f,Freedom08,349,2.1;XXL;NONG;Overall;Clicksync;Fast-Paced;Learny;High CPS;Flow;Nerve Control,68.36111111
c0d26a87-2fa7-4e18-a101-dafce3ba2364,Erebus (BoldStep),350,2.0;Long;Chokepoints;Timings;Ship,57.8
97acf236-a447-4c21-b416-f5f324958e5f,Delebit Oblivio,351,2.1;XL;Fast-Paced;Bossfight;Wave;Ship;Cube,61.57142857
69845467-862c-4f2a-84c9-531b79728e00,Echoes of Neon,352,2.2;XL;Learny;High CPS;Nerve Control,86.0
bd189307-9cc1-448a-ad13-e9362161cfb9,Trxpping Eyebxlls,353,2.1;Long;Fast-Paced;Chokepoints,67.85714286
9ca91d0c-4b96-444b-b230-2b208441af50,The Reaper,354,2.1;Long;Timings;Overall;Flow;Nerve Control;Wave;Chokepoints,70.11111111
7c6b4723-5df7-4c7f-a53f-da860c40c666,Nightshade,355,2.1;XXL;Memory;Learny;Nerve Control;Overall,79.15217391
a53cec50-b5e3-4e5e-8488-5a3773bb3a48,Dark Flare,356,2.1;XL;Fast-Paced;Overall,61.0
028e2477-6c8b-4926-b529-57ce9ddf318f,The Hell Tribute,358,2.2;Long;Timings;Chokepoints;Mirror;Cube;Ship;UFO,71.0
525a6145-7583-43df-9355-7c5be019ffa7,Chromatic Haze,359,2.1;Long;Fast-Paced;Flow;Overall,78.0625
02072cf7-d1e9-49f0-9d17-77b069bab571,Ddiamond,360,2.1;XL;High CPS;Precision;Cube;Ship;Wave,62.23333333
5b83841d-7a7e-4d63-8d21-79ddc5112909,The Mainframe,361,2.1;Long;Chokepoints;Memory;Gimmicky;Robot;Spider,81.52173913
be61367c-ac8f-4267-9b02-798a3dd6e3b8,Celestial Force,362,XL;2.1;Fast-Paced;Wave;Duals,64.97727273
475b88d4-3d1e-4198-8f76-df7803dc3c34,Timor,363,2.1;Long;Timings;Ship;Wave;Chokepoints,64.075
bb14c65e-ba63-4796-b93d-032cecc2cc50,Tapwreck,364,2.1;Long;NONG;Chokepoints;High CPS;Slow-Paced;Wave,53.84615385
9441794d-5bef-47ec-9d0b-b8a37de2405c,RELENTLESS,365,2.1;Long;Fast-Paced;Chokepoints;Wave,66.53846154
dedd1860-2d79-4709-90b4-379935922c78,WOW,366,2.1;XL;Fast-Paced;High CPS;Clicksync;NONG,70.42105263
2a933b79-f577-4842-9c8a-224a134b2506,Quantum Dynamix,367,2.1;Long;Chokepoints;Ship,48.125
4bbd1c87-d54c-422c-a971-f4877baf2e70,the DEADLANDS,368,2.2;Long;Memory;Wave,38.0
c3f6ce50-cb41-4055-9eb4-b5dc9f2b6319,Ascension,369,2.2;XXL;NONG;Overall;Chokepoints;Nerve Control,60.15384615
d62f9534-2528-40cf-9902-72ec7cb883e2,Devotion,370,2.1;Long;NONG;Timings;Chokepoints;Learny;UFO;Wave;Overall,75.2
5c8c7fb2-aa77-4687-ba4d-064316339166,Glory,371,2.1;XL;Flow,55.71428571
c3214d13-8e4e-445d-b60a-a56eabfbd9bf,Farthest Outpost,372,2.1;Long;Timings;Ship;Wave,68.75
e57537aa-eee2-4688-af32-61986a35c6df,Stygian Machinery,373,2.1;XL;Learny;Nerve Control;Wave;Ship,69.0
a6d6e634-fda7-47d8-8897-ed79b70ac29d,Jamboree,374,2.1;Fast-Paced;Chokepoints;Wave,61.0
6a08bed2-6f33-485b-84f6-89a9a3c2a567,Lucid Chaos,376,2.1;XL;Timings;Nerve Control;High CPS,71.35185185
47c0d170-c212-44dd-bf74-d2137b90f0e6,Catalyze,377,2.1;Long;Fast-Paced;Timings;Nerve Control;Wave;Overall,61.91803279
511c67e0-0c36-4b66-9dd3-a1f3354c0886,Twisted Titanium,378,2.1;Ship;Wave;Duals,71.08333333
5362a8fb-ff50-4f25-930d-031bc076ca94,Framework,379,2.1;Long;Fast-Paced;High CPS;Gimmicky;Ship;Wave;Spider;Duals,69.88235294
0f303ec9-5e3e-4d6a-b798-5f3264ccd239,Devil Vortex,380,2.1;Long;Chokepoints;Wave;Old Swing;High CPS,49.5
b78e823c-cb85-46e9-9d9b-4907afa7d4df,Dole Damos,381,2.1;Long;Learny;Duals,79.24
d9053d6d-822b-4dea-ba15-f8841f7f40f3,Dreams,382,2.1;Long;Timings;Cube,55.55555556
bbbea9f0-2566-45f8-9451-40a604ceb0f5,Factory Realm X,383,2.1;Fast-Paced;Learny;Duals,67.95454545
23322872-d177-4283-a7a5-89a2122df5e1,DubKore X,384,2.1;Long;Timings;Slow-Paced;Cube;Ship;Wave,55.35714286
8ce64ed4-2cc2-4440-9a46-e1696c67e791,ConFusion,385,2.1;Long;Timings;Memory;Precision;Overall,84.82758621
7e41f3f4-8461-45c1-8e08-de362ecac529,Paroxysm,386,2.1;Long;Timings;Overall,61.61111111
1d807a74-a295-4741-acbf-1fd4d4ef86f8,Photovoltaic II,387,2.1;XL;Overall;Nerve Control;Ship,56.48
66df3f7c-1189-49cd-b26e-847b847b8fc2,Retention Rush,388,2.1;Long;Fast-Paced;Timings;Memory;Cube;Wave,82.85294118
bb751b3f-83fe-4b7b-81a7-6aad64bd5550,Raisins,389,2.1;Long;Timings;Ship;Ball,54.58333333
36b2f13c-fe6c-4e04-9ddd-fe78dab01dda,Infinite Highway,390,2.2;XL;Timings;Learny,72.77777778
a7e53fd8-ad2e-4c19-a9aa-08022e3c481a,Lateral Myst,391,2.1;Long;Timings;Slow-Paced;Ship,61.84615385
012387c6-2dfa-4181-95f3-5804ace6230e,Pingas21,392,2.1;Long;Clicksync;Timings,58.33333333
c64c9af7-6e60-42c2-a354-b089a3622f3f,IMAPHONE,393,2.1;Long;Fast-Paced;Learny;Cube;Wave;Spider,64.18181818
1e1a4a0c-b84e-4a17-8f35-bb9dc34c74cc,Tenochtitlan,394,2.1;Long;Timings;Chokepoints;Slow-Paced;Cube;Wave,67.14285714
b7f75c53-39cd-475e-8c28-5544c38a9e96,FIREPOWER (Sillow),395,2.1;XL;Circles;Wave;Nerve Control;Duals;Fast-Paced;Old Swing;Learny;Ship;Overall,64.85185185
617086e2-113a-4c28-8a11-5a9850945af8,inanimate INSANITY,398,2.1;XL;Timings;Chokepoints;Gimmicky,43.33333333
00344b23-0b57-4cb9-b402-d1ece9a9889a,Luxtra,399,2.2;Long;Learny;Chokepoints;Overall,59.89473684
75eef05a-c044-484f-9399-e16e7672b35b,Bitcrusher,400,2.1;Long;Timings;Memory;Precision;Mirror;Overall,63.85714286
3e2e8a0d-702b-4a39-8be4-9f5e6c5a1ace,POW,401,NONG;2.2;XL;Timings;Chokepoints;High CPS;Fast-Paced;Clicksync;Overall,81.25
4a839f4f-c0ff-4d46-a456-9ea7088ff9fb,Death,402,XXL+;Slow-Paced;Nerve Control;Memory;2.2;Overall,89.76923077
57c102fd-553f-47d6-9e61-d19e7e64bcb7,Apollo 11,403,2.1;XXL;Timings;Learny;Gimmicky;Nerve Control;Ship;Duals,87.79310345
77dddab7-282a-48be-bd1f-9375ad29436b,Digital Descent,404,2.1;XL;Fast-Paced;Chokepoints;Gimmicky;Nerve Control;Wave;Overall,63.12222222
91b316d3-a030-49f2-917e-7e939600e8e6,SUPER SERIOUS WORLD,405,2.2;Long;NONG;Fast-Paced;Timings;Nerve Control;Overall,72.75
44dd3088-8a5e-4e12-b00f-1f77e4be544a,TheCinnyBun,406,2.1;Long;Fast-Paced;Wave,64.61111111
7ef01781-afbd-423b-8fc5-92036aaabbeb,Cadrega City,407,2.1;Long;Timings;Precision;Duals,67.13043478
a738545c-3907-4148-af0f-15565056400d,Stalemate Redux,408,2.1;Long;Timings;High CPS;Wave;UFO,63.65384615
8030cc93-ba2c-41ac-a8b0-6dff3e534970,ZAPHKIEL,409,2.1;Long;Timings;Wave;Chokepoints;Learny;High CPS,68.14814815
54758619-cc92-43aa-bde9-821f25a65377,Omicron,410,2.1;XXL;Overall;Clicksync;Flow;Nerve Control,70.04081633
53b3bbf4-38d0-465f-bdfc-38710e8840a5,Xronier,411,NONG;2.1;Medium;Fast-Paced;Timings;Learny;High CPS;Cube;Robot,87.67567568
ce51847b-30bd-4dd1-9d33-31362ab753f6,Video,412,2.2;XXL+;NONG;Gimmicky;Nerve Control,88.3125
9303936b-51f6-462b-a1a8-1d2751222490,Springtime,413,2.1;XXL;Chokepoints;Nerve Control,56.57894737
766e753c-faa6-473a-9d1f-27f2f8865a94,snowing in las vegas,414,2.2;Timings;Ship;Wave,72.14285714
414bdf70-e6f7-4fc6-9c75-9da8e07a4480,RGB,415,2.1;Long;Overall;Timings;Chokepoints;UFO;Duals,68.41176471
a3015b1f-700d-4c17-801f-df94a489cf6a,Jard Factory,416,2.2;XL;Timings;Chokepoints;Slow-Paced;Nerve Control;Cube;Ship,59.71428571
f503075e-dc09-47fb-9920-dcb8c7d0c438,Through time,417,2.2;XL;Chokepoints;Learny;Nerve Control,40.55555556
9f08b6bb-85e4-45a0-b607-51f32ffac32f,Adelucid,418,2.2;Long;Learny;Ship;Duals;Overall,83.33333333
bf511a48-c2f5-4751-8ebf-967dc0b1677b,RAINBOW GIRL,419,2.2;Medium;Learny,75.90909091
401f40a7-b97d-4f6c-9ac7-fbfc7c5a3318,Delete File,420,2.2;Memory;Duals,69.375
fd320fac-7592-45b2-b6bc-d1d2706b4b15,ABEL,421,2.1;Long;Fast-Paced;Learny;Gimmicky;Wave;Memory,83.07692308
f8eedce8-1a54-4761-bb18-72fabc3cfd46,very rusty pipeline,422,2.1;Long;Timings;Wave,61.14285714
19857ddf-1d8e-44ac-bb54-53e14f1a2a22,lovel,423,2.2;Long;Fast-Paced;Learny;Memory;Wave;Duals,76.1
0954ddf7-c501-4b50-ab71-c77cddf69132,Auroral Darkness,425,2.1;Long;Fast-Paced;Cube;Ship;Overall,66.14285714
3f7fd715-a13d-4116-95c1-c7f19b9b28dd,Tempered Steel,426,2.1;Long;Chokepoints;Fast-Paced;Timings;Wave,64.0952381
c29c64f1-45d1-4a3d-b501-5595d7935f8e,ameliorate,427,2.1;XXL+;Timings;Learny;Gimmicky;Overall,67.53333333
21fff44f-3f82-4614-a6a5-5afb3899cf13,poocu4ever,428,2.1;XXL;Timings;Learny;High CPS;Nerve Control,63.22222222
d2e7ae0f-e5f1-476b-96f3-b20511d1bcae,Solarion,429,2.0;Long;Chokepoints;Cube;UFO;Wave;Old Swing,70.69230769
08d9a260-b43b-4c26-b06c-ff89d3fe0b78,Killbot,431,2.1;Long;Fast-Paced;Memory;Duals;NONG,81.36585366
c7344a6c-3821-468a-9565-2abcd8f54df8,Demonicat,432,2.1;Long;Fast-Paced;Chokepoints;High CPS,54.66666667
ba446810-4930-4c7f-ba6c-745867a841b3,NetzWerk,433,2.1;Overall;Precision,69.7
13e9df45-7602-4722-9dea-30ad08937e75,vaenstep,434,2.1;Long;Clicksync;Fast-Paced;High CPS;Ship;Wave,79.54545455
718614ee-8daa-4c21-872f-af84920f5b07,Delta Interface,435,2.0;XL;Overall;Nerve Control;Ship;Wave,67.22972973
27e9fca3-4ff7-4817-b09f-cb5582afed2c,The Moon Below,436,2.1;Long;Timings;Memory;Slow-Paced;Nerve Control;Cube;Ship,68.8
26425c6c-fd97-43cf-9e4e-22abffbfc3f7,find the answer,437,2.2;XL;Learny;Duals,80.28571429
2e3ab25d-7517-48f4-a319-0dcaee9dd55e,Artificial Ascent,438,2.0;XL;Fast-Paced;Overall,59.85271318
dd932c5c-ab90-421c-9b46-a28457f0ed40,Budding Roses,439,2.2;Long;Timings;Precision,65.97297297
304f0f25-1c21-4c64-b66a-1a0fd4737473,Fabrication,440,2.1;XXL;Overall;Chokepoints;Learny;Memory;Nerve Control,63.62962963
9ee5a3ae-9879-45f7-a6c2-6bda86fa6d2f,Edelweiss,441,2.1;Long;Fast-Paced;Timings;Learny;High CPS;Cube;Wave,85.06060606
